{501.3610 433.8680} {501.5110 434.0280} {Short} M1
{501.3510 434.5990} {501.5510 434.7490} {Short} M1
{19.6730 443.9000} {19.8230 444.0600} {Short} M1
{59.8010 443.9000} {59.9510 444.0600} {Short} M1
{80.1690 444.2850} {80.3190 444.5110} {Short} M1
{80.1690 444.1310} {80.3190 444.2810} {Short} M1
{141.4270 435.0890} {141.5750 435.2390} {Short} M1
{200.4010 443.9000} {200.5510 444.0600} {Short} M1
{200.0970 443.9000} {200.2470 444.0600} {Short} M1
{340.8490 443.9000} {340.9990 444.0600} {Short} M1
{340.5450 443.9000} {340.6950 444.0600} {Short} M1
{360.6090 435.5400} {360.7590 435.7000} {Short} M1
{420.8010 435.5400} {420.9510 435.7000} {Short} M1
{440.8650 443.9000} {441.0150 444.0600} {Short} M1
{460.9290 435.5400} {461.0790 435.7000} {Short} M1
{481.2750 444.6310} {481.4870 444.7810} {Short} M1
{480.9930 435.5400} {481.1430 435.7000} {Short} M1
{500.9050 443.9000} {501.0550 444.0600} {Short} M1
{59.8010 453.9320} {59.9510 454.0920} {Short} M1
{80.1690 454.3170} {80.3190 454.5430} {Short} M1
{80.1690 454.1630} {80.3190 454.3130} {Short} M1
{200.5530 455.4760} {200.7030 455.6260} {Short} M1
{200.5530 455.6040} {200.7030 455.7640} {Short} M1
{400.8890 455.6040} {401.0390 455.7640} {Short} M1
{420.8010 453.9320} {420.9510 454.0920} {Short} M1
{19.8250 465.6360} {19.9750 465.7960} {Short} M1
{240.2250 465.6360} {240.3750 465.7960} {Short} M1
{381.7370 464.8860} {381.8870 465.0310} {Short} M1
{401.1930 463.9640} {401.3430 464.1240} {Short} M1
{401.0190 464.6950} {401.2310 464.8450} {Short} M1
{401.1930 464.1950} {401.3430 464.3450} {Short} M1
{501.3390 464.6950} {501.5510 464.8450} {Short} M1
{59.8010 473.9960} {59.9510 474.1560} {Short} M1
{200.4770 476.8670} {200.6270 476.9710} {Short} M1
{200.4770 477.0330} {200.5510 477.1910} {Diff net spacing} M1
{200.5480 477.0110} {200.6270 477.1410} {Same net spacing} M1
{420.9530 475.6680} {421.1030 475.8280} {Short} M1
{440.8650 473.9960} {441.0150 474.1560} {Short} M1
{99.9290 484.0280} {100.0790 484.1880} {Short} M1
{140.0570 494.0600} {140.2070 494.2200} {Short} M1
{220.6570 494.7700} {220.9190 494.8530} {Diff net spacing} M1
{220.6570 494.8030} {220.8070 494.9200} {Short} M1
{220.6570 494.7700} {220.8070 494.9200} {Short} M1
{220.5980 494.7700} {220.7070 494.9200} {Short} M1
{240.6810 484.4130} {240.8310 484.6390} {Short} M1
{240.2250 484.0280} {240.3750 484.1880} {Short} M1
{240.6810 484.2590} {240.8310 484.4090} {Short} M1
{260.2890 485.7000} {260.4390 485.8600} {Short} M1
{300.4170 485.7000} {300.5670 485.8600} {Short} M1
{320.7850 494.0600} {320.9350 494.2200} {Short} M1
{320.4810 494.0600} {320.6310 494.2200} {Short} M1
{421.2430 484.7590} {421.4470 484.9090} {Short} M1
{441.1690 484.0280} {441.3190 484.1880} {Short} M1
{440.7130 484.0280} {440.8630 484.1880} {Short} M1
{501.3610 485.5530} {501.5110 485.7020} {Short} M1
{501.3610 485.7000} {501.5110 485.8600} {Short} M1
{100.2330 504.6590} {100.3830 504.7860} {Short} M1
{119.9930 504.0920} {120.1430 504.2520} {Short} M1
{320.7630 504.8230} {320.9750 504.9730} {Short} M1
{381.1070 506.7000} {381.2190 506.8310} {Short} M1
{401.2850 504.3230} {401.4350 504.4730} {Short} M1
{400.7370 505.7640} {400.8870 505.9240} {Short} M1
{401.3450 504.4230} {401.4950 504.5730} {Short} M1
{461.3630 496.6490} {461.4750 496.7990} {Short} M1
{119.9930 514.1240} {120.1430 514.2840} {Short} M1
{240.2250 514.1240} {240.3750 514.2840} {Short} M1
{340.5450 515.7960} {340.6950 515.9560} {Short} M1
{360.9130 514.1240} {361.0630 514.2840} {Short} M1
{360.6090 514.1240} {360.7590 514.2840} {Short} M1
{420.9530 515.7960} {421.1030 515.9560} {Short} M1
{59.9530 524.1560} {60.1030 524.3160} {Short} M1
{99.9290 524.1560} {100.0790 524.3160} {Short} M1
{120.1450 524.1560} {120.2950 524.3160} {Short} M1
{240.6590 524.9210} {240.7710 525.0560} {Short} M1
{240.6590 526.7600} {240.7710 526.8950} {Short} M1
{240.8830 525.2770} {240.9830 525.4270} {Short} M1
{260.7450 524.1560} {260.8950 524.3160} {Short} M1
{260.2890 525.8280} {260.4390 525.9880} {Short} M1
{260.7450 524.3870} {260.8950 524.5370} {Short} M1
{260.7450 524.0320} {260.8350 524.1820} {Diff net spacing} M1
{300.7210 524.1560} {300.8710 524.3160} {Short} M1
{300.4170 524.1560} {300.5670 524.3160} {Short} M1
{361.0430 526.7620} {361.1550 526.8950} {Short} M1
{400.7370 525.8280} {400.8870 525.9880} {Short} M1
{461.3850 524.1560} {461.5350 524.3160} {Short} M1
{460.7770 524.1560} {460.9270 524.3160} {Short} M1
{461.3850 524.3870} {461.5350 524.5370} {Short} M1
{521.2730 524.1560} {521.4230 524.3160} {Short} M1
{50.8940 536.7280} {51.1060 536.8960} {Short} M3
{105.3940 536.6160} {105.5600 536.7840} {Short} M3
{344.9440 536.7280} {345.1060 536.8960} {Short} M3
{519.4400 536.6160} {519.6060 536.7840} {Short} M3
